	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
2867014926_1	0.0	1622.749605403999	0.0	68.0	0.0	0.0	2823.6198770635638	1133.285423733941	0.0	216.2419887051483	0.0	0.0	0.0	0.0	0.0	355.15069985216815	1980.7555551645924	183.006465952715	0.0	0.0	0.0	106.09351935374775	0.0	0.0	408.0	717.0	0.0	0.0	0.0	236.0	0.0	0.0	428.3444492046576	6.601943162778222	470.0	0.0	0.0	0.0	1148.8679470765976	925.3891440992612	0.0	998.794866361158	736.2029151186443	0.0	0.0	1397.074743259283	768.0	213.1724739419259	65.20461194375184	491.0	0.0	0.0	345.0	0.0	408.0	589.0	0.0	2012.854126878742	6466.769378727201	0.0	0.0	520.3734235288362	164.15279326136056	0.0	0.0	0.0	0.0	0.0	202.96646818704204	702.8594765922405	0.0	0.0	745.6675997853913	0.0	0.0	589.828850981843	0.0	158.0	7418.846527926887	0.0	0.0	317.9324784610133	0.0	118.25496232948207	0.0	973.3215056860254	202.05930263292225	0.0	659.0	0.0	591.0	409.9361512027834	437.21446798410796	211.52608363077675	0.0	0.0	1154.1280622584932	0.0	0.0	0.0	20.48491548056725
2867030179	0.0	336.4487983772668	315.34459290309115	0.0	0.0	0.0	208.8774229756217	0.0	59.83113337127234	0.0	538.9241478865736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321.0	153.24378607441753	447.1929056302148	0.0	0.0	0.0	0.0	0.0	89.05893499466859	52.250950283966105	0.0	377.3558634382505	0.0	0.0	2098.9718742843766	651.7270689185061	303.0	949.0030319220708	11.558420607211884	760.0	0.0	0.0	4055.560113445673	6273.185283172001	26.660903107493354	0.0	0.0	3303.015680223168	737.1191009115273	788.0	7.488990883846605	0.0	79.36338824925035	0.0	17.390836152603026	0.0	0.0	0.0	342.69992874913885	194.29756006564244	0.0	0.0	0.0	35.172106841711376	0.0	0.0	0.0	0.0	779.6554049710528	1199.4604663282046	0.0	0.0	1224.6631276449289	0.0	0.0	0.0	179.02361222831593	0.0	0.0	0.0	175.70503006756215	0.0	0.0	0.0	0.0	403.0	1132.058542233765	0.0	0.0	0.0	0.0	0.0	770.0	0.0	2896.806040538572	0.0	511.29811687059794	207.6676236466399	143.49466991657982	175.97206201963468
2867030179_1	0.0	0.0	1750.5155053024268	169.548112523279	0.0	0.0	379.0877700324908	0.0	99.23726931872547	602.0	0.0	514.6384860347382	0.0	0.0	0.0	0.0	0.0	222.927938854232	0.0	91.47990966833186	0.0	0.0	754.0686219266796	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	159.0532533289502	107.83528634321493	0.0	0.0	0.0	0.0	196.0	893.0	0.0	0.0	215.0	0.0	0.0	77.15611608355371	0.0	278.0	0.0	916.7384292949523	0.0	0.0	0.0	558.0591268059776	0.0	328.64439652620877	420.96870454335084	84.39604792473129	1379.9136941826023	0.0	38.69055300078796	0.0	0.0	0.0	0.0	0.0	588.2643892882454	0.0	0.0	0.0	64.04892643333416	113.10367310319654	0.0	75.48272593835203	0.0	0.0	68.14031114340787	422.336002607361	194.0	636.7987823752053	0.0	0.0	0.0	0.0	0.0	0.0	38.92693498173471	580.6046908682446	0.0	0.0	0.0	5.01485402839653	0.0	0.0	5688.42717839068	29.070473294837843
2867030179_2	0.0	0.0	1195.5291826025546	0.0	760.2585353240644	104.35814170251251	0.0	0.0	0.0	461.76172322013366	0.0	647.4810294919308	0.0	0.0	0.0	1208.0478027836316	578.1370563923406	0.0	0.0	0.0	0.0	0.0	0.0	25.42091267598445	0.0	0.0	156.3222154382644	570.0	0.0	5403.359269514515	0.0	0.0	0.0	0.0	0.0	560.0	281.0	0.0	0.0	367.72803491155634	109.34506888793828	771.0	184.12420306480465	429.57723826140966	2191.5995812294213	0.0	0.0	0.0	364.2159501997795	0.0	0.0	60.85321516361804	656.6202477184555	0.0	459.3361227213871	0.0	0.0	306.0	1750.3320488438258	0.0	0.0	0.0	0.0	921.8024524782819	70.49201655639031	29.039661709281	0.0	405.03807390255776	0.0	0.0	0.0	288.44178328803287	0.0	0.0	891.6250156231049	0.0	886.7315319869048	0.0	661.0	0.0	0.0	181.5475865124962	2230.080633309754	0.0	0.0	1910.781479726226	249.48019980719275	0.0	559.8974283531716	0.0	0.0	43.0	0.0	0.0	0.0	414.873545641604	45.041509387256056	0.0	581.3645719047033	0.0	0.0
2867271487	0.0	0.0	410.45840084741616	0.0	746.0	0.0	0.0	0.0	221.74032557450258	501.02425743979103	405.1027057944486	0.0	152.66035086526685	0.0	395.4852505154328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	796.7061762788564	0.0	0.0	335.52096070419736	1455.1544699647295	306.0	0.0	0.0	0.0	0.0	177.86478093268008	250.7461918302226	0.0	0.0	46.75956304259836	693.3423726960832	85.72680542059375	59.72684283079071	0.0	0.0	0.0	0.0	1802.1419677873837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.16862220225337	0.0	0.0	784.0	0.0	0.0	0.0	0.0	0.0	0.0	394.27741929300373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	922.0	865.0	0.0	0.0	297.2009210325424	755.0	0.0	0.0	177.87726576225484	144.74358285448614	750.7990472926161	0.0	0.0	0.0	0.0	0.0	36.38097589134351	0.0	0.0	680.0	517.0498656757501	0.0	0.0	0.0	0.0	347.74617153678656	0.0
2867275962	0.0	0.0	0.0	2712.2651126877236	0.0	943.8499089025715	0.0	163.0	0.0	0.0	0.0	119.6772748313155	0.0	272.0167790113979	0.0	0.0	362.0	0.0	139.3274581159814	710.0	882.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.99121274723052	276.85627881921624	0.0	0.0	0.0	833.8063842937714	0.0	801.8806113872477	600.0	0.0	0.0	539.2317213962116	0.0	0.0	189.86760776414516	1352.0297764909092	820.0	0.0	0.0	393.7616213142875	0.0	0.0	0.0	93.01665382383861	0.0	0.0	534.4109426488327	2540.7850070776976	214.0	0.0	0.0	0.0	2.733741136230424	308.4330269140065	115.0	1120.5348050237187	0.0	0.0	1197.8730347983876	0.0	1550.1928431444142	493.22132312956387	277.9122592134791	0.0	0.0	0.0	0.0	0.0	305.10054496820425	0.0	0.0	678.8034990179393	445.74887805730003	169.20766207816123	170.6142297835542	0.0	719.0	0.0	217.0	0.0	816.0014815329931	1230.0679782006448	0.0	0.0	0.0	0.0	77.7440993115311	0.0	0.0	0.0	418.2452662560598	0.0	1508.5083562487414
2867278111	0.0	0.0	989.0	0.0	626.0	0.0	0.0	0.0	0.0	0.0	1160.202796788091	0.0	0.0	0.0	301.20459030234974	0.0	0.0	0.0	634.7563455461033	0.0	0.0	0.0	0.0	0.0	2219.9578592184325	0.0	0.0	0.0	0.0	578.8092558907491	0.0	354.4161879342597	0.0	0.0	47.05454357098797	0.0	0.0	185.26103966846645	0.0	0.0	0.0	0.0	0.0	675.0	0.0	511.2937229310827	0.0	0.0	0.0	0.0	595.0	0.0	0.0	0.0	522.1734555148282	0.0	359.8154940019338	0.0	186.82210439843922	0.0	0.0	0.0	0.0	0.0	22.190842856584087	0.0	0.0	0.0	50.440205403460126	0.0	0.0	0.0	0.0	0.0	0.0	398.10790325828276	133.51231214262464	31.671256912547626	0.0	0.0	0.0	235.76366167661786	99.11422446180342	132.0	0.0	160.11776387236344	1238.1795960946035	0.0	550.640194945991	0.0	0.0	133.0	248.86575813934286	0.0	204.01155700189946	0.0	0.0	0.0	208.32046825848298	138.37600751634878	0.0
2867375288	154.0	0.0	0.0	0.0	0.0	0.0	2576.1018321575566	0.0	0.0	0.0	4385.518291722165	3492.027865395541	0.0	3246.4554135984326	311.22008918015473	0.0	673.8541702195175	0.0	0.0	0.0	346.58854365468886	0.0	1285.3265917019276	0.0	0.0	0.0	0.0	2928.4613274667327	3989.1371656923934	0.0	0.0	45.0	68.0	1107.9875537014323	0.0	896.0	0.0	0.0	0.0	0.0	1236.6225266536946	0.0	0.0	0.0	988.4280847766571	129.79121485047347	0.0	780.0	0.0	1351.3278866031385	337.3420584759703	0.0	225.6803680111157	0.0	0.0	0.0	0.0	0.0	212.5056170915914	93.40718681602645	0.0	155.39993754490447	0.0	101.28439879771167	0.0	433.32637396313277	0.0	0.0	0.0	757.0535686961769	0.0	0.0	1281.4560904964528	0.0	470.06320104116213	0.0	1916.8882865234393	0.0	1539.189842461269	0.0	1766.4962435072673	0.0	0.0	48.972736373697906	134.17196339227212	383.0	0.0	0.0	0.0	18.719592326067648	4556.037729711464	0.0	705.0	0.0	0.0	0.0	930.7281300433364	0.0	0.0	0.0	391.0
2867379166	332.8610589552332	0.0	211.13472735349973	0.0	483.0098885668484	0.0	0.0	0.0	0.0	423.6260160947628	41.04900705908101	0.0	101.0	0.0	651.0	0.0	0.0	736.0	0.0	0.0	6360.37108772869	307.0	0.0	687.0	2107.2419546717097	216.21074264204685	548.3086063413343	0.0	0.0	1019.7792551745116	100.0	529.158815019886	534.0	774.4632285361978	0.0	0.0	0.0	0.0	1006.3226074783665	466.5584272159967	485.00861745990085	0.0	0.0	0.0	328.0	0.0	844.0	0.0	0.0	0.0	0.0	0.0	582.0	0.0	0.0	236.63367543287433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.946326405846	0.0	0.0	0.0	0.0	0.0	0.0	532.0	822.0	0.0	0.0	0.0	443.0	889.519441950458	0.0	0.0	0.0	584.481949788844	0.0	0.0	743.3964787149665	0.0	0.0	0.0	297.0	0.0	0.0	0.0	0.0	627.0	0.0	0.0	0.0	0.0	0.0	0.0	423.5233931330272	0.0
2867403509	0.0	0.0	0.0	310.4803119828608	321.0	62.36017476660359	566.0	542.6550705925267	0.0	0.0	211.7268266257745	441.0	1306.388920623483	0.0	333.0	1140.8309087685711	1131.0100515328807	0.0	0.0	0.0	274.0	1279.7013210156063	0.0	524.4383028304703	0.0	4117.981656675139	66.15808288925275	0.0	0.0	367.0	1859.590864678056	0.0	0.0	0.0	0.0	86.06840744262034	1146.2443390571177	0.0	0.0	879.0	62.07145224630782	0.0	333.72030501063483	0.0	0.0	0.0	0.0	0.0	860.0	293.12700438570096	0.0	0.0	0.0	0.0	0.0	37.75312111761963	254.76104694441366	0.0	406.43274825733255	0.0	0.0	157.0	0.0	120.59513821372904	0.0	0.0	0.0	0.0	499.75271230520843	0.0	73.14247009052497	0.0	42.31597020925769	0.0	0.0	999.0	0.0	0.0	2502.86298270996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	0.0	474.0	0.0	0.0	0.0	0.0	81.01239676171859	0.0	4.62745007838169	0.0	0.0	0.0	485.59564263854435	0.0
2867406221	0.0	72.43574609599719	0.0	0.0	473.0	27.0	622.6420293787867	0.0	0.0	824.5987439487654	0.0	0.0	0.0	0.0	0.0	0.0	686.0	83.73662809561654	0.0	95.93518705751518	56.0	520.0	228.1221943963425	0.0	134.45118917589102	0.0	0.0	0.0	57.235365312279825	435.7826943233966	0.0	0.0	0.0	891.6411858711748	81.74787886988199	0.0	263.37684821652806	451.0	0.0	0.0	1007.1327198903168	0.0	0.0	0.0	0.0	0.0	0.0	55.38442095228487	88.0	1618.3823473865682	0.0	0.0	305.73313754877927	0.0	654.6472905720415	0.0	789.0	809.6936030339284	0.0	0.0	322.96753116855706	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	2013.1957194338759	0.0	1668.776579907778	0.0	0.0	199.88658660585966	0.0	822.0	0.0	0.0	0.0	454.0	147.0	130.0	0.0	2582.8896534842925	514.8322547678171	0.0	0.0	0.0	609.0	198.6017439290847	77.26518522735051	359.51197126548135	0.0	0.0	0.0	206.0	409.3716427331984	0.0	0.0	359.0
2867408920	293.8031107351633	454.60265204838447	0.0	0.0	360.18258111862565	0.0	282.7992704731175	0.0	142.20644159956186	63.147858103109336	83.6000385903914	288.0	0.0	1562.566957600105	0.0	0.0	0.0	0.0	6.472109645618659	410.03481914584046	0.0	127.0	465.0	747.0	877.0013496103517	757.9036768423464	426.8680347990848	89.4364240553174	133.7582596951171	1033.0696828077719	0.0	0.0	0.0	70.67370337429956	0.0	185.70400610856362	0.0	0.0	3078.0375417603987	329.71287495350913	1542.5395516776916	291.1133248548429	0.0	324.50539791129256	366.7469907373963	0.0	735.5503231334762	0.0	0.0	0.0	0.0	237.54775289827867	0.0	816.281786984347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.19893960346229	0.0	0.0	3297.7054025884236	310.0	176.092715602621	0.0	0.0	637.0789740712114	0.0	49.21412752459394	0.0	208.60091234276805	0.0	185.0	0.0	5801.755245931979	0.0	0.0	0.0	0.0	412.4076564247694	0.0	0.0	0.0	0.0	66.53466993386681	0.0	244.00154023104386	0.0	957.2686186680468	0.0	0.0	0.0	0.0	1052.161600313301
2867411205	0.0	0.0	1394.8933150543096	279.8211106030092	526.0	988.0	0.0	198.62479868099928	423.681727595389	27.0	0.0	42.66735743183531	0.0	254.713293020221	0.0	1451.7199194384684	137.0	0.0	0.0	0.0	0.0	1372.563435147471	0.0	0.0	0.0	10.54486077287746	238.8001412794733	0.0	0.0	0.0	0.0	0.0	0.0	161.60876357943386	7844.231421446719	395.0	0.0	193.94635399734656	1257.2216952255549	602.0	796.0	0.0	0.0	0.0	267.7459810531838	190.40701649117625	0.0	0.0	0.0	0.0	586.4349951565357	0.0	0.0	0.0	0.0	381.7705543711607	0.0	36.82200635413468	0.0	1167.2230030934354	172.15544432205337	0.0	301.24058440665306	0.0	0.0	896.1403499613282	11.578082517298206	883.0	0.0	374.2607049409636	197.14225898716649	0.0	217.21338627747963	380.58844180137413	0.0	0.0	0.0	0.0	807.9712038330817	307.33029324730506	316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	70.95956970453692	806.823892982625	0.0	0.0	0.0	0.0	0.0	0.0	2305.835410431041	0.0	0.0	0.0
2867413033	0.0	0.0	176.5506221384509	952.0	106.14582597268048	399.6187656098706	917.0	0.0	671.0	108.0	0.0	0.0	0.0	0.0	73.2941016100501	248.48128170288533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.0	454.3329025932465	335.8978367032445	736.0	0.0	161.81303774771433	0.0	0.0	134.90244725782753	582.7477431359171	0.0	845.4470697016503	0.0	0.0	0.0	0.0	822.0	625.0	0.0	683.4329291042571	0.0	3277.989852220472	0.0	0.0	0.0	143.0	0.0	40.26056461232171	75.8983153596119	0.0	0.0	152.68564112550678	345.0	0.0	882.0	0.0	0.0	99.0	0.0	0.0	148.0	103.67590731077135	90.06525050990011	0.0	0.0	0.0	0.0	487.9569682398645	0.0	0.0	0.0	0.0	726.0	758.3927557637029	150.87229699175614	0.0	100.54274476035819	0.0	0.0	622.0	0.0	517.7524427508732	4.128852448833534	0.0	0.0	0.0	0.0	358.0	0.0	0.0	0.0	0.0	0.0	298.11230823273735	0.0	3173.4816399217825	0.0
2867416305	194.0	702.4154098605513	0.0	0.0	0.0	353.0	3842.8307832363075	31.0	329.0	0.0	76.76401540744438	0.0	0.0	0.0	0.0	0.0	0.0	942.0	506.10657860976244	0.0	0.0	724.0	0.0	2155.4845591941025	0.0	870.9005592754701	793.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	688.2861890918049	0.0	0.0	0.0	0.0	0.0	863.770676009953	321.5216091226563	0.0	957.0	0.0	0.0	283.0	1441.8162916271533	218.90826754500597	1530.1695268392568	0.0	320.7123864501158	258.0	212.47029740469463	0.0	0.0	829.0145958207286	0.0	0.0	409.9858133217666	0.0	200.0	786.0	0.0	0.0	0.0	0.0	0.0	0.0	1311.364989038148	2043.170134474163	0.0	11.398543150740792	152.6360726617263	0.0	0.0	998.0	0.0	0.0	941.0238483125653	102.45576748775845	0.0	0.0	0.0	684.0	0.0	1356.319966064056	0.0	423.79972072041033	0.0	0.0	0.0	375.2195416628302	0.0	11.718594930126514	0.0	0.0	0.0	730.9326468645157
2867417816	931.0	0.0	0.0	312.0	0.0	0.0	0.0	2480.3795164874214	663.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	585.0	0.0	0.0	746.0	0.0	0.0	0.0	112.65388837258948	679.0230805309494	0.0	0.0	423.0	293.0175375361888	0.0	0.0	718.4915565740432	0.0	1581.3316732423093	0.0	0.0	0.0	0.0	387.1974023473451	0.0	4283.14207844233	0.0	321.0398299280721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7417773343387624	19.153404438383486	235.04831678483305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.94314342330415	0.0	0.0	510.4397204954607	0.0	0.0	1343.317756553838	492.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	110.47162690873263	2.0	24.022704781393458	1836.7194331810467	0.0	350.8757023630275	0.0	3996.194325028075	0.0	0.0	0.0	0.0	0.0	0.0	348.0	20.744498791654504	0.0	911.3595427796976	1577.1394617010676	0.0
2867420512	0.0	0.0	107.16217641168663	56.801547172029814	0.0	233.0792783156738	0.0	0.0	2081.5182959687713	0.0	597.0	0.0	39.0	0.0	0.0	0.0	0.0	112.34747593530602	0.0	0.0	937.737799626922	0.0	0.0	0.0	623.5472501714387	0.0	0.0	0.0	653.267865770806	0.0	182.42377467018852	560.1783066597493	0.0	959.0	0.0	0.0	923.0	0.0	0.0	71.40627248460629	0.0	1621.7857135861407	131.91797336789216	0.0	623.0356562488811	0.0	0.0	0.0	787.9988413558339	0.0	0.0	0.0	0.0	502.26849070652514	822.7482212376879	0.0	0.0	0.0	90.56170617677691	0.0	172.83235613218565	0.0	0.0	131.0	0.0	444.59798968335446	0.0	0.0	987.0	1538.7013100847946	549.8110170793603	342.62604137883096	0.0	681.0421497929971	1059.036572626631	93.77350702584113	0.0	377.31475081303626	0.0	333.3381706533334	0.0	29.287917775618553	0.0	0.0	0.0	0.0	0.0	786.2299669477584	892.503989344569	0.0	911.0	26.936941586674386	0.0	0.0	0.0	0.0	0.0	405.5181596968181	616.0	589.0	0.0
2867423140	0.0	0.0	916.0	0.0	0.0	688.2419363831689	909.8356556697929	566.9845430699871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	695.0	0.0	0.0	1918.865942029775	122.21682200976103	166.0	0.0	0.0	0.0	0.0	0.0	0.0	2071.694248627157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.38008049694139	669.0527274260663	108.64408891926085	0.0	0.0	535.4824218594533	0.0	77.0	833.0	0.0	0.0	0.0	0.0	1068.4508888600362	233.90391639345768	0.0	0.0	3226.7984329055894	13.681661635125902	961.6102622102741	557.0	0.0	98.68165592782978	96.86722910436004	0.0	0.0	743.0	0.0	0.0	0.0	0.0	1.0	0.0	269.6638501819339	0.0	540.5619501408016	0.0	0.0	657.9374070826863	0.0	661.0	0.0	0.0	112.0	0.0	48.83355280393194	538.5277315451525	951.0	0.0	0.0	0.0	0.0	0.0	67.30182275838102	196.22416120772408	0.0	0.0	364.8136418478416	5841.009385729883	0.0	0.0	0.0
2867425335	0.0	502.76287208203905	0.0	0.0	0.0	1282.9261710159142	0.0	0.0	0.0	632.4592491914021	72.8143639065611	0.0	0.0	0.0	0.0	404.6560410762281	56.47745991135363	0.0	2554.8991247888175	0.0	0.0	0.0	445.8553751284484	0.0	228.96872734323355	0.0	0.0	102.29937165584577	68.0	0.0	0.0	0.0	0.0	223.4781956798227	2186.5205967341517	394.57657598687456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.19939588531014	165.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	326.5869636408277	0.0	0.0	0.0	0.0	2458.5171237636655	0.0	0.0	0.0	0.0	0.0	0.0	0.17630317785978572	0.0	0.0	0.0	0.0	0.0	956.0	275.5946482421497	6.280835199620965	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	905.0	0.0	0.0	0.0	0.0	0.0	0.0
2867450923	76.96924955188592	0.0	0.0	0.0	0.0	343.04267212528805	0.0	0.0	0.0	0.0	64.0	0.0	853.1188105127693	0.0	0.0	499.0	0.0	703.5743862915126	0.0	0.0	356.6638979498017	0.0	0.0	0.0	2653.881469715419	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.1259094811979	562.0	0.0	0.0	42.0	0.0	365.17264296784293	402.3219737677697	0.0	453.4565110223575	0.0	526.4714130301352	0.0	0.0	635.0	0.0	0.0	98.7550807597634	105.0515491860823	0.0	0.0	278.50822111823135	0.0	0.0	508.0	2633.8853595199744	186.0	0.0	0.0	0.0	0.0	422.91214625875455	0.0	190.3168560176332	336.0	0.0	679.434060302939	400.681349598667	1839.2409429795023	0.0	0.0	160.70881079732152	2988.519244306032	0.0	964.778191301472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	5.6092869426846885	142.3204504521119	800.1843127990168	998.0	587.5253751777923	0.0	567.46924503763	0.0
2867453920	224.31014094936702	0.0	452.1113978090979	0.0	0.0	0.0	335.2939289672132	0.0	0.0	0.0	0.0	0.0	187.7818894441768	249.66413059630398	0.0	287.66005180520386	915.0	80.82484085360034	0.0	122.31474006911414	0.0	366.2470166905461	817.8133451565564	0.0	717.0460887313556	1080.2252536379424	0.0	0.0	608.1471650255942	0.0	331.0319978621403	1398.3779161085847	1754.5242049224546	0.0	354.33226940666026	208.9876472533694	49.344412864919256	0.0	181.0	0.0	0.0	0.0	0.0	171.33028134255747	0.0	0.0	1910.50791402605	412.39502174507027	5598.524462565091	0.0	2093.773590745622	714.0	116.0	0.0	0.0	358.43227810479306	0.0	0.0	0.0	0.0	0.0	433.0490716239943	0.0	912.4561625523439	141.0	79.31810159056877	0.0	0.0	146.17394953451114	454.2078337236512	502.0	0.0	0.0	0.0	0.0	0.0	753.1095666547689	0.0	729.7911234271144	0.0	0.0	0.0	1707.9229238467092	0.0	1381.7017106851606	424.6777911099799	0.0	0.0	1361.0897684811982	0.0	0.0	457.7357364914793	0.0	0.0	0.0	0.0	742.0	122.0	0.0	112.97137428880195	0.0
2867472011	0.0	0.0	0.0	15.0	0.0	337.3559603415968	0.0	533.1313219714795	0.0	0.0	592.9503256251953	320.0	0.0	0.0	663.0	0.0	4.366476237151754	0.0	0.0	6.48669801799887	219.34636599712326	0.0	144.88469684017295	0.0	28.302380345342893	0.0	0.0	4160.239002620047	619.0	0.0	0.0	0.0	0.0	0.0	63.01445995200229	293.0	64.21443423871804	0.0	208.46460758744686	795.0	0.0	0.0	0.0	970.0	0.0	0.0	1933.0127317669742	0.0	0.0	891.0	725.4981255307686	0.0	2060.159287693401	0.0	631.0	0.0	854.0	97.47348434979689	0.0	0.0	683.0	0.0	0.0	316.9127537098392	0.0	295.57794132815195	0.0	0.0	0.0	333.0	286.0	354.5646520645904	0.0	0.0	0.0	0.0	0.0	0.0	49.21097294594426	0.0	1047.1250830121721	0.0	1001.2443623476045	72.0	1160.3779635029525	0.0	164.480038180616	0.0	0.0	0.0	0.0	946.0	137.5080042540588	4.2157311985688075	0.0	0.0	0.0	116.0	55.0	405.0	556.7271244764394
2867487146	0.0	0.0	1155.987090853674	0.0	0.0	0.0	320.0	0.0	0.0	1096.370907414985	2142.247571153921	0.0	0.0	0.0	0.0	306.55842456946715	0.0	0.0	0.0	342.36698287589206	0.0	116.42900434957838	769.0	957.0	400.33714186681556	0.0	0.0	0.0	552.0	373.97689516308554	0.0	0.0	2289.2757978966947	870.694600720075	535.0	277.9133140245702	0.0	586.0	288.632756841406	0.0	0.0	620.0	531.6960571367566	447.0526424990541	0.0	2.7621245485904637	0.0	635.6723407365324	0.0	0.0	3408.8166250509885	0.0	305.0173254542485	965.0	365.88193965066915	65.0113403310701	116.11662612230944	0.0	183.63659587853454	712.0	128.16782287278772	121.0	61.60664915163707	230.5147293069357	0.0	910.0	0.0	0.0	0.0	774.0	0.0	0.0	0.0	0.0	1534.348914389012	0.0	0.0	0.0	3519.0913581710006	0.0	2548.3963839498592	221.23282614022364	0.0	0.0	0.0	0.0	0.0	4251.353836848716	1006.3834032817928	0.0	228.0	563.1983081599495	669.8141361718165	0.0	0.0	0.0	0.0	0.0	0.0	2172.4381757686256	198.838656603808
2867552333	996.6121561497552	0.0	250.71781507911678	0.0	0.0	684.0	0.0	143.68816487168345	0.0	0.0	0.0	218.0434439379675	959.0332396750891	0.0	587.110612777487	942.0	179.1884303787621	0.0	0.0	2502.975744107024	724.891751941942	0.0	0.0	0.0	0.0	0.0	0.0	17.157208348997276	0.0	0.0	0.0	0.0	0.0	745.5027979737166	88.63025491115621	563.0053335578381	20.0	0.0	0.0	0.0	0.0	135.21403025487652	0.0	0.0	0.0	0.0	0.0	0.0	750.17203951739	938.0828073777122	0.0	167.94426893986775	0.0	0.0	106.5433355503211	0.0	588.0076939430684	326.0288156697649	0.0	0.0	0.0	66.0	0.0	34.28241603774775	0.0	0.0	0.0	0.0	611.0	785.0	75.53669856375112	0.0	92.11021452802191	660.0	0.0	0.0	0.0	0.0	402.4043303461001	0.0	0.0	0.0	292.65168000102466	0.0	0.0	0.0	2814.7029070926674	456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.10606075951236	0.0	0.0	0.0	0.0	79.72808327558978
2868066422	0.0	340.05857434068844	0.0	0.0	956.2240695907126	2561.588624937723	58.94262347941031	0.0	2657.5877160323735	0.0	0.0	0.0	0.0	962.9730394356886	0.0	458.02739132143535	0.0	45.885090993278624	825.0	0.0	287.4980995613461	0.0	458.26123940382587	0.0	296.9328072260268	0.0	235.0	744.9802135091105	0.0	0.0	1074.0551602060066	344.0	624.0	0.0	637.985807817135	0.0	572.4192853184315	0.0	330.30120955288123	0.0	0.0	0.0	0.0	0.0	708.8828390463267	402.0	0.0	13.674423916007658	723.7790335141007	692.3716275733874	23.29612672372344	434.93874260832985	0.0	0.0	0.0	629.3621740145342	7039.594003011301	867.9904596478667	0.0	0.0	0.0	1350.4397831059966	0.0	70.08736392018159	958.0	0.0	0.0	3238.322825703661	855.492056492462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	469.15471206092326	930.0	0.0	0.0	0.0	949.0	198.8689710418882	347.0	0.0	471.89944147400547	0.0	261.92428886374995	1930.412206454446	0.0	0.0	143.04518007768348	3149.950416261373	433.0	74.0	2034.0645600026794	155.01282346910665	193.07369902793226	0.0	368.9357105369736	0.0
