	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
2684623224_3	0.0	15.08046528202126	0.0	0.0	0.0	138.0	0.0	680.738932247706	87.36966261446497	1359.91493461453	35.0	0.0	19.0	0.0	0.0	0.0	762.0	0.0	0.0	0.0	0.0	0.0	0.0	558.2634901868565	0.0	401.8339174931903	497.53338495673665	0.0	0.0	0.0	278.96478265281553	149.65192481748207	1622.0246410869056	0.0	0.0	0.0	0.0	0.0	0.0	93.29829227281208	1878.7733989324738	0.0	0.0	1297.0412351967523	46.45841149881876	0.0	0.0	0.0	1885.0136407881803	0.0	0.0	0.0	14.73229290731626	0.0	0.0	0.0	411.0	0.0	38.005960653174	531.4786710925085	0.0	155.05263106144645	0.0	94.68241431551577	0.0	534.1969430361312	0.0	1380.5245396364544	369.8401209260892	0.0	1147.7375512920737	0.0	19.895706926442507	0.0	0.0	427.3847233356931	272.21198781139987	0.0	716.0	813.7078775262773	622.5444884981134	0.0	0.0	0.0	1142.5130406566084	93.60990766809775	0.0	641.0	0.0	0.0	751.0	0.0	322.6861555325394	0.0	0.0	0.0	0.0	2352.6370096901805	1686.1209787173752	1184.6033599277575	0.0
2684623224_4	478.9361469065834	22.25334851281606	0.0	0.0	0.0	0.0	0.0	0.0	222.0	77.08383995370932	0.0	0.0	0.0	280.2157319145905	0.0	499.9156312193412	548.3919324354625	0.0	239.55255328372007	0.0	0.0	176.16066875714756	93.187899578141	0.0	0.0	0.0	1712.82178960118	0.0	0.0	0.0	0.0	0.0	44.44656903947808	879.0353831395873	0.0	2257.9732990319117	1164.2453018568708	0.0	1223.1849316485402	72.0	528.0	61.797005191140144	0.0	0.0	2136.470300833819	0.0	591.1171606596174	0.0	0.0	0.0	0.0	0.0	783.7445121048414	753.2910662208037	0.0	0.0	0.0	0.0	0.0	85.40752627989883	0.0	438.6180758782694	957.0593410598642	5.930939045621115	153.46754490090882	316.76247028595793	0.0	343.40059268010714	0.0	121.24445353839583	67.0	0.0	0.0	0.0	395.36124076729715	170.0	2251.9744845432065	93.0	288.8588738025797	0.0	0.0	607.9880298411865	44.0	0.0	0.0	0.0	0.0	0.0	282.26880626234197	853.5651729608271	375.54933895936955	0.0	1060.5019472134147	0.0	0.0	818.2106071362815	128.32741858905783	829.5120922107152	542.0	0.0	432.06359518100226
2690315765	0.0	0.0	0.0	122.38672543058516	0.0	1194.8329461176402	0.0	0.0	96.42724675393154	83.16081355427822	0.0	77.14598940500738	1110.5623775622616	0.0	0.0	0.0	0.0	0.0	0.0	281.6224053851277	3451.733536413631	2218.488356725598	0.0	0.0	0.0	207.27878656233102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.52522670409172	0.0	866.0506384890448	31.574832463823434	0.0	332.0	360.62729728858085	229.10438747823045	0.0	651.0	2567.8746003354654	0.0	0.0	38.88447617452254	0.0	0.0	1537.8724534519604	515.0	0.0	0.0	3092.4792341442126	511.42839523069733	0.0	604.0	0.0	0.0	229.9582063728649	0.0	0.0	2189.9163870346456	0.0	0.0	784.5625406771355	0.0	0.0	0.0	490.73519933051455	1682.301767996287	431.19677062568564	0.0	0.0	0.0	217.29464077039032	0.0	0.0	0.0	0.0	1627.7283774036566	0.0	0.0	45.0	0.0	809.2478725437355	0.0	204.61838612440354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	571.7772611796028	0.0
2690315765_1	0.0	0.0	694.0	1212.9155962185064	0.0	0.0	1225.878171902614	3873.0519066643615	0.0	650.3797451066519	0.0	0.0	0.0	0.0	0.0	7093.188486929022	0.0	229.53197080131332	147.0	4354.547539451367	0.0	0.0	0.0	309.0	0.0	293.94150932575917	0.0	999.0	437.06880498607114	361.0	0.0	0.0	1867.6964499504002	0.0	2217.9146240840178	0.0	220.21635454784516	571.5731390322057	0.0	907.7053410302557	0.0	0.0	397.0625648573234	0.0	0.0	1644.3888687284818	0.0	771.8489322150333	0.0	0.0	0.0	0.0	0.0	0.0	1120.637994872631	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	724.5523433167399	934.0	0.0	0.0	0.0	1464.9606218105002	0.0	0.0	0.0	0.0	0.0	0.0	266.54894066591703	0.0	0.0	0.0	0.0	249.97654573508586	0.0	211.2186093993397	0.0	431.0	0.0	550.0	725.0	0.0	693.9986679168131	0.0	1497.6510230275235	0.0	0.0	722.8719027361086	134.80305545365476	0.0
2690315765_2	672.4840869851422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.01636926061646	0.0	0.0	0.0	0.0	115.01312491829346	0.0	0.0	822.9852278874655	0.0	0.0	0.0	0.0	42.79160470611881	950.0	0.0	65.62342874957838	0.0	335.79360347460346	0.0	738.0	0.0	0.0	0.0	24.555945748201708	0.0	884.0	0.0	406.11318733753615	0.0	0.0	0.0	0.0	0.0	197.72377780467326	554.0	378.0	338.0	180.05761537504034	0.0	0.0	0.0	0.0	186.46763290252983	54.74561963578474	88.81842746945684	0.0	0.0	990.0	0.0	0.0	75.27709191250891	46.97836910814267	0.0	0.0	0.0	0.0	0.0	615.6703683394447	0.0	165.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	582.0	0.0	340.0898379351405	0.0	0.0	0.0	267.2338625444129	0.0	169.33074321069927	0.0	0.0	0.0	0.0	0.0	0.0	2160.9364713168484	412.8769734122442	0.0	314.1000844786307	0.0	0.0
2690315765_3	54.05810586151906	0.0	29.394505682018714	433.2962595480219	0.0	757.2639885909356	18.715195351455925	705.0664060492547	0.0	0.0	178.36868283932884	850.0	0.0	604.203877539368	987.0	693.234365616689	0.0	0.0	126.20797778814855	0.0	0.0	71.93475387484737	119.05044861284469	0.0	0.0	852.0	145.91196400824958	0.0	7.731587873412085	129.42904765632383	0.0	515.0	0.0	0.0	694.0	0.0	0.0	53.0	451.0007303214101	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	150.36562449502952	0.0	2058.6155879683956	0.0	0.0	395.4089557193969	76.0	0.0	0.0	0.0	0.0	0.0	0.0	1357.1347531366646	712.7656049600467	232.18233766062113	9.748804783771021	0.0	1042.1112540587044	328.9491240092832	0.0	374.0	0.0	0.0	20.58067735866974	1617.4253705571903	276.6506285274801	0.0	0.0	0.0	109.0	0.0	0.0	208.13863391631682	0.0	139.0	0.0	0.0	0.0	343.6579009494935	320.81576384374506	0.0	0.0	0.0	441.8254642222588	0.0	187.0	724.2741966402737	0.0	0.0	983.7062095837869	75.56580198914932	0.0	0.0
2690315765_4	0.0	142.0721807424575	0.0	0.0	0.0	513.3509212049514	0.0	0.0	0.0	56.71398654999869	0.0	0.0	119.0	367.44594303935344	0.0	0.0	0.0	76.0	53.0	0.0	857.2169203830503	0.0	0.0	873.5369339499309	3504.482407121342	0.0	0.0	445.05516823043126	0.0	258.2028551279831	0.0	118.2555391830462	0.0	724.4310303552285	114.47233133091308	808.8630872959384	260.8790485570187	92.42735220191602	1149.7023163193019	963.0	66.80072038214942	0.0	0.0	418.39765529529717	0.0	0.0	0.0	0.0	779.3909594086005	0.0	707.8616102796127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367.91002958975645	0.0	0.0	96.6538967100229	0.0	748.4773622748928	2046.9593200780967	353.5301541586756	1215.5794028523944	134.39228304821472	0.0	237.0278847610292	0.0	987.0	3001.941403210827	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	363.95772323957686	0.0	0.0	0.0	284.3740153400061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	956.0	0.0	0.0	805.974394088437
2690315765_5	444.0	0.0	0.0	0.0	147.1939718299302	0.0	242.31613402439027	263.79420321131107	154.0	1083.3917840502481	0.0	2616.026102950527	0.0	215.0254215010301	114.66208649657924	3.45002690221449	0.0	89.9876986887684	0.0	1336.006534303072	0.0	659.0707819848566	49.91164001295707	0.0	278.5475928967203	0.0	701.0	13.954722306071886	0.0	530.3161769075645	0.0	863.0	0.0	281.7750948198884	0.0	0.0	72.0	678.0	0.0	67.73834288878409	0.0	0.0	3394.287793978387	2603.482864202302	192.8402701983028	0.0	1483.431811353188	487.42216527827696	300.57977457439296	0.0	186.0	0.0	0.0	0.0	0.0	84.85914089828945	0.0	0.0	4155.896426876432	0.0	836.0	0.0	0.0	0.0	0.0	12.00741158776964	0.0	714.0	0.0	0.0	0.0	1066.317309343534	182.0	206.0295654055008	0.0	238.62928256033814	694.0	120.53540370473779	0.0	0.0	0.0	786.0	0.0	955.0	0.0	0.0	0.0	3053.8684017645937	0.0	247.0	0.0	523.1209107507922	224.8645111283886	0.0	121.50502109394475	0.0	425.237515448921	0.0	125.23589244261434	0.0	0.0
2690315765_6	61.52368452391938	0.0	749.0	0.0	0.0	0.0	0.0	0.0	275.8918849583994	417.8570874381266	0.0	696.891824277443	0.0	0.0	0.0	0.0	453.2725851314184	77.74617195306348	0.0	0.0	0.0	0.0	449.3806931593295	0.0	159.59720957927306	0.0	1996.9442586835082	0.0	0.0	0.0	0.0	0.0	383.0	998.0	398.16301736168066	243.0	189.94990561913386	13.47577119264672	0.0	0.0	7.79882756592859	0.0	0.0	0.0	514.8445570688127	427.0	0.0	93.0	0.0	904.2328020334203	34.373885478590886	701.0	182.667285785417	635.0436614586239	2886.5205763605445	22.595859786595806	65.0	604.2256288967649	1284.665920970892	0.0	0.0	0.0	0.0	0.0	625.7835928585539	78.02743707596858	0.0	1371.8771191019443	460.1659201110863	0.0	471.0706637560255	698.899941210598	277.0	375.0	0.0	0.0	0.0	0.0	0.0	347.0607976073009	872.0	329.0	0.0	0.0	1152.0363825650666	0.0	0.0	466.0	0.0	0.0	255.22188971415036	0.0	0.0	0.0	45.2438717437684	0.0	0.0	0.0	0.0	502.1811615246514	885.433959482101
2690315909	0.0	0.0	941.8458801286541	0.0	1130.921117178064	424.0	519.5138991337835	0.0	19.08855470518827	0.0	0.0	92.0	0.0	600.0	0.0	0.0	167.96807798215792	243.83903238953104	0.0	0.0	0.0	0.0	0.0	2852.602399820964	948.1333696868471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.5757341713168	0.0	0.0	0.0	0.0	0.0	747.4949061277346	0.0	359.0	0.0	0.0	1560.5479953975166	0.0	610.7487516849712	0.0	0.0	629.5581335057109	889.0	0.0	81.8110422684968	95.91503607791913	382.0	151.89491186287884	8.51783636475237	0.0	284.41199322964724	409.0	0.0	0.0	736.3745392014818	0.0	960.0	0.0	0.0	497.0	0.0	241.73812508898814	0.0	99.75960833045737	234.5137873903477	459.7495094222268	0.0	397.9311221436122	960.0	0.0	0.0	0.0	72.27093493516944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2046.2514497451778	341.4660958848068	0.0	728.812581186783	108.0
2690315909_1	270.0	310.95009567098566	1936.277611007802	0.0	833.1014802124224	503.5349256484016	1326.7565750708802	0.0	4307.972299022884	0.0	0.0	0.0	556.557832410168	0.0	0.0	0.0	1043.8562796417639	0.0	0.0	364.0	0.0	0.0	0.0	0.0	584.0593267615602	0.0	0.0	0.0	0.9408655059913574	411.0	190.0	0.0	0.0	0.0	2167.717427037227	0.0	2350.846047967551	3.4945099337923278	0.0	0.0	0.0	180.12843928296732	0.0	0.0	1034.4669042142327	0.0	331.0	0.0	0.0	0.0	0.0	120.37332167905119	438.4921367151278	296.76065732309246	111.3323078828839	0.0	0.0	0.0	17.71738495506782	0.0	0.0	21.71702155829604	0.0	1447.2115437113557	182.80252545630645	0.0	1467.710341811809	0.0	0.0	0.0	971.0	0.0	0.0	153.59153064044193	1081.6890956192576	0.0	0.0	0.0	292.0	281.0	0.0	0.0	965.7204699034736	0.0	0.0	747.74061939127	0.0	0.0	0.0	0.0	0.0	299.37172252824826	0.0	0.0	0.0	0.0	0.0	470.0	7485.830230423258	275.59578450201985	173.0
2690315909_2	0.0	596.0	0.0	315.8256133677676	358.0	1883.1314802530105	407.0	0.0	0.0	167.07768099910902	81.05451758315661	1424.1220428394593	852.7836888655705	3904.3486641211116	0.0	68.89522365218731	0.0	0.0	920.547525576654	0.0	0.0	0.0	0.0	824.569791390794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.02601927370415	183.93715780017453	0.0	3671.6342888431304	0.0	0.0	0.0	0.0	0.0	227.10059635098116	59.33343814366158	0.0	0.0	28.417367480503508	0.0	0.0	745.7707454289291	0.0	0.0	232.0	1796.69193466083	0.0	0.0	472.1551279730481	429.44772260305683	0.0	0.0	271.0	0.0	477.93158668208133	529.0	0.0	881.9637232464503	367.92274894751756	0.0	0.0	0.0	425.8613696355768	0.0	0.0	435.9290931804131	0.0	1644.0210867881747	0.0	543.3055132505755	438.8785621524404	0.0	0.0	0.0	192.15760838966176	296.3136542830137	202.7260215787362	0.0	0.0	86.26733041557299	0.0	86.61009909284671	0.0	684.0	308.0	0.0	1072.0363429328768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2690315909_3	596.7367473802323	0.0	228.0	431.0	0.0	828.0	0.0	0.0	0.0	533.27543698435	0.0	0.0	0.0	0.0	194.0	581.0	0.0	0.0	328.04907792189596	159.72707718750627	0.0	8411.310988405803	0.0	0.0	994.0	0.0	435.9231935545261	0.0	0.0	0.0	0.0	206.16869911240377	0.0	0.0	0.0	0.0	0.0	0.0	353.9631036530344	0.0	0.0	0.0	0.0	0.0	0.0	1409.0375660287664	0.0	1356.5869262935332	0.0	642.0	1408.9179478676597	0.0	0.0	148.12265009116874	0.0	862.1847607058085	0.0	0.0	0.0	0.0	657.0	0.0	460.03592696108194	240.2588053031055	2361.558465686978	1373.7582653664997	0.0	135.4644023217713	0.0	233.0	0.0	0.0	660.4734172362575	362.6475416305903	0.0	452.0497647890898	1189.5817792291873	0.0	800.9107597070101	0.0	254.78164252588334	0.0	0.0	183.17655119717355	0.0	787.0	0.0	0.0	431.0	260.0	0.0	0.0	573.1728776017342	0.0	0.0	0.0	185.0	599.4161601356637	536.911829272582	0.0	0.0
2690315909_4	0.0	437.9239946219449	0.0	669.0	882.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.92297354685764	685.0	0.0	374.0	0.0	27.93650184215156	338.0	0.0	0.0	0.0	144.4642698542282	0.0	141.0	872.5806070774825	0.0	0.0	0.0	807.6860012651929	0.0	212.12230417634504	0.0	0.0	176.96836748950545	0.0	0.0	0.0	0.0	0.0	54.792325535643066	813.0	766.1672176483678	0.0	330.40330388250493	1829.1014134655236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399.652002114208	1747.2993635958383	0.0	0.0	0.0	618.1829387787601	0.0	0.0	0.0	0.0	151.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.0	0.0	136.13485575479237	0.0	441.3995537383713	1592.6711061651934	764.8077799639972	0.0	103.26354193644488	0.0	0.0	497.86320159633453	222.0080082740041	2323.9838603002177	1740.2746779322142	2177.2693152585703	689.0	0.0	386.0	805.0	0.0
2690315909_5	626.7904393683317	590.0	515.0	1469.1978055667096	0.0	0.0	540.0	140.2317328775226	0.0	0.0	148.3622298047265	0.0	293.2820134875034	0.0	296.8016729427066	0.0	0.0	0.0	736.0789678096363	0.0	161.94389974664492	0.0	643.0	979.5130849105607	205.77058823501804	391.0	7.529254676468833	308.0	0.0	1091.8640036672411	4.361776629952716	555.0	662.0	0.0	0.0	0.0	0.0	528.0	0.0	0.0	0.0	128.52467478372387	0.0	0.0	232.49795776785788	0.0	638.1794942933474	0.0	621.6480949679599	0.0	319.0036994547594	341.0	388.94936910670486	728.0	0.0	0.0	0.0	403.0	0.0	0.0	4437.349376117785	0.0	0.0	498.0	0.0	0.0	3427.998926609523	14.0	298.0	579.6760028023687	0.0	131.48583621270112	0.0	1337.0735428733929	0.0	49.897252998887225	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	661.3653400990962	0.0	0.0	0.0	0.0	468.13609788112126	0.0	0.0	0.0	0.0	140.0	332.0500111113497	155.0	0.0
2695420315	25.676317191619724	619.5973053687907	0.0	0.0	0.0	0.0	15.416262954062367	0.0	0.0	0.0	0.0	1088.5746355750614	0.0	446.3908634807557	443.0	0.0	112.24030593716387	1343.86052774047	0.0	67.30248836843545	1411.0070875023368	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	276.0	560.8793973925281	0.0	0.0	0.0	0.0	0.0	499.0	1088.467759182149	0.0	0.0	0.0	0.0	381.6670186908644	0.0	533.8737306368365	0.0	0.0	0.0	106.60270483077514	1521.4797910615441	0.0	53.31691821205571	0.0	0.0	888.9015495944792	153.10089439231533	114.97924886086602	793.757155236588	0.0	0.0	765.3280277689529	115.98658398584958	0.0	0.0	2992.295323655425	177.16669824088166	0.0	0.0	369.01488281009625	0.0	796.0	332.20652901464916	0.0	4910.266704913129	11.776761424253953	8829.184149823986	127.55016280870963	818.0	1455.052154548395	114.98173401835948	0.0	0.0	0.0	34.18247245342609	0.0	0.0	632.447344687158	0.0	0.0	0.0	0.0	3465.85763598387	0.0	0.0	42.44608431862694	0.0	0.0
2711768099	1469.4091179196664	823.0115006476143	0.0	469.0	154.76649680837997	0.0	1849.0466999677544	294.46500273175593	620.2358274579926	0.0	2051.499672724322	213.21686391796885	0.0	132.78939656857244	0.0	736.1098429471016	0.0	0.0	0.0	440.0	463.64913132649383	56.10725805651959	64.58660621839472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.6392025154805	0.0	0.0	0.0	0.0	0.0	380.96649815932193	0.0	304.51660445580796	9506.481730965039	240.75810317918132	44.1755317079252	605.2657751872723	0.0	8.023669510735425	0.0	863.0	0.0	0.0	7.0	135.0	69.1225326198606	1003.7640761613208	141.0	873.0	0.0	0.0	0.0	0.0	131.0	2687.6809276998993	0.0	1500.619190976702	0.0	0.0	1255.6457832883978	0.0	733.348473428541	0.0	0.0	3078.8345142615667	0.0	0.0	2153.1325613483923	447.0	0.0	0.0	0.0	680.7485314877836	40.0	285.2314180702844	0.0	0.0	3268.0653942284175	0.0	0.0	0.0	0.0	0.0	0.0	160.70607479719848	970.0	412.3372132868279	0.0	0.0	0.0	0.0	328.6108947861561	0.0	0.0
2718217693	0.0	77.0	112.39237755859003	356.908107730254	0.0	0.0	0.0	102.45810215949831	2644.2518046648015	1531.2897977740772	0.0	560.0	0.0	0.0	0.0	839.0	0.0	76.29503581202192	830.0	527.0	0.0	855.0	84.59674683074587	442.1941685652995	0.0	600.0	0.0	0.0	0.0	0.0	810.7765485080755	169.65783586132423	0.0	0.0	0.0	42.387083143423624	99.08908433809503	0.0	0.0	1243.5591058377586	0.0	0.0	0.0	456.8624173201226	0.0	528.830002943499	0.0	0.0	597.6829105704147	916.0	154.96451115764737	0.0	0.0	0.0	770.5177461347155	643.1501501152337	0.0	0.0	0.0	0.0	1093.9990022037873	0.0	0.0	0.0	0.0	164.0	138.59188270440868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1893.5613372226828	0.0	0.0	0.0	146.0	139.0	0.0	391.35701094471165	0.0	3646.1218030186537	0.0	0.0	0.0	607.7244312956971	432.1424698636938	0.0	0.0	0.0	0.0	412.1981196909103	10.43987871973132	4444.258810270629	959.0	0.0	84.2236957144139	0.0
2718218234	0.0	163.442497393189	202.16633278297013	0.0	0.0	182.59252644154094	958.0	334.0	0.0	88.70369252251999	901.9133578763962	433.62795009925657	0.0	2104.345204191213	0.0	0.0	0.0	1027.2416494350205	18.488513035699366	0.0	3460.2199543377965	0.0	882.1943986768721	683.0	0.0	582.8877568829798	2014.3592658573834	0.0	0.0	0.0	0.0	514.9253131371496	27.022430886758062	0.0	0.0	0.0	0.0	0.0	481.86724413524655	16.798837237260653	894.1107784690506	1132.4178745417673	183.7726698736402	572.7764774183354	2772.502932721218	213.0	3254.8752073057913	838.2682707372692	0.0	0.0	0.0	78.28056167454933	0.0	0.0	344.0	0.0	0.0	961.0	1958.667689068549	0.0	0.0	0.0	0.0	0.0	284.0	379.2973352063444	0.0	428.90426857821444	0.0	4059.9225629376133	0.0	230.0	0.0	0.0	2945.6262011288964	532.0	959.0	0.0	874.0	0.0	0.0	392.39870435911075	227.13283351515972	0.0	542.158228949196	30.72913143024912	202.67722865562877	0.0	0.0	0.0	0.0	0.0	1354.391428934486	387.3295476865001	0.0	242.08186663185532	0.0	336.0	8.975768745179199	0.0	572.5373892001264
2718218234_1	0.0	286.91238000669887	0.0	0.0	0.0	0.0	0.0	0.0	286.32046086545756	0.0	1151.6596906118987	0.0	551.6099804300839	0.0	0.0	0.0	0.0	0.0	410.99987335288733	0.0	1069.585989929466	0.0	969.0	1143.3498182848311	688.0035990170037	572.055715746689	0.0	2419.8677442693306	0.0	0.0	5453.939506772137	731.0	0.0	1065.242037690208	116.06082799969755	0.0	0.0	0.0	136.52775164800528	131.74139772306515	0.0	0.0	847.0	678.0	4327.817925307593	565.555829924124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.2575759669457	265.2150010087557	0.0	435.94136245323085	3496.361736780241	4938.937178282494	0.0	162.47928093119782	0.0	586.7559030684149	134.11687379911214	647.0728729521863	200.1169479815296	641.8933676446319	283.0	0.0	0.0	0.0	1489.6150771878627	0.0	0.0	0.0	0.0	767.6209843450843	46.40330954168836	0.0	0.0	3594.976770777618	0.0	0.0	87.89807615155725	785.0	0.0	0.0	224.14651221993046	0.0	0.0	634.6003167736135	1743.3381741383605	1131.542603818914	0.0	0.0	257.5641074453417	0.0	0.0	714.6905510697836	0.0	445.0
2718218234_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3047.3168796316	262.0945879130961	0.0	536.8835171695083	460.7300258232605	146.2076264563837	0.0	0.0	0.0	527.0	1051.0317561425024	0.0	0.0	1699.2848392075102	0.0	1857.6751428622224	0.0	0.0	0.0	0.0	720.2817837524957	2461.274786829151	0.0	1077.8512995250014	0.0	846.2790949196238	0.0	0.0	0.0	0.0	1738.4912739023719	0.0	0.0	234.57597233719005	925.0	7.0	55.638262631122025	430.0	978.0	0.0	0.0	0.0	0.0	592.0	874.7327491178664	491.15922982570964	0.0	20.281634926652742	0.0	164.08139139759925	0.0	0.0	1623.4832580826794	0.0	146.70893548862566	0.0	764.3967925320023	0.0	254.86251932564767	537.7606466011044	0.0	110.25274102996747	172.60900624053033	0.0	0.0	0.0	39.0	1234.3528592258663	394.1588564748833	0.0	0.0	24.431959620782088	0.0	0.0	0.0	74.49863259124822	0.0	0.0	0.0	0.0	286.30275301351304	403.1523740968759	0.0	0.0	395.60124154567626	0.0	0.0	492.87402657698084	841.0	0.0	371.0	0.0	365.8713643704355	985.0
2718218234_3	125.0	1905.623602443763	279.9784502069425	1876.7791830969825	24.279750549654075	0.0	0.0	0.0	0.0	943.0	234.49020702267137	0.0	798.0	0.0	0.0	0.0	381.0	0.0	0.0	0.0	0.0	387.0	478.0	300.0468782441142	0.0	0.0	0.0	80.79360890968452	0.0	0.0	0.0	0.0	114.13997485022536	0.0	759.0	0.0	215.57089388588983	113.0	0.0	1428.4605566964308	158.23766392849117	0.0	0.0	0.0	442.9961916109937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	661.0	0.0	0.0	0.0	0.0	0.0	0.0	1151.3088112238681	0.0	0.0	0.0	0.0	524.3373294598033	0.0	0.0	0.0	10.881571453424227	1062.4086083800821	245.6473974330484	0.0	0.0	521.0	0.0	39.0	0.0	894.5679531961736	755.0	0.0	0.0	0.0	2229.3728759158175	0.0	502.5642696403867	0.0	897.0	0.0	0.0	0.0	1887.4842562506337	0.0	0.0	0.0	0.0	0.0	0.0	884.4569324832097
2718218234_4	699.4210874442635	124.35310345817665	387.7862795153156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1861.1508399062004	0.0	94.0	0.0	0.0	495.4758514364937	3912.309685162978	0.0	0.0	0.0	0.0	367.0	635.0	0.0	236.59834523102234	661.0	1662.982256041614	0.0	369.74720900659	0.0	0.0	0.0	1340.3800565339768	517.0	1512.3537276296138	592.0	0.0	0.0	677.0	0.0	54.453963653310765	555.9401281370127	0.0	0.0	0.0	2206.9682394190145	0.0	0.0	835.4318972387501	0.0	0.0	0.0	0.0	515.536156672762	287.5873640965742	355.7463007678762	16.941738700392797	0.0	821.7175453905147	50.2792791909955	0.0	0.0	0.0	0.0	0.0	0.0	268.0441564622376	0.0	429.0	1347.294964591137	0.0	0.0	109.0	0.0	0.0	0.0	214.0	0.0	0.0	3706.5417573632158	0.0	169.6342698535815	0.0	12.0	0.0	317.0859077826864	0.0	677.2691455439548	0.0	835.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	789.3863783431286
2718218234_5	0.0	0.0	1505.0626540393025	351.3495894137604	328.83220485350796	0.0	0.0	26.07081654956199	754.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	856.6610366230152	0.0	0.0	0.0	465.11234691283556	0.0	0.0	0.0	0.0	202.781198650065	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	335.4724579187749	481.0	0.0	0.0	706.0	1031.2811274762353	375.0	0.0	1906.425659939691	0.0	0.0	0.0	0.0	62.0	14.297587598931521	814.0	0.0	0.0	0.0	617.446595881779	0.0	0.0	334.095189266296	166.9499148951022	110.0	672.9306404549778	785.0	52.0	0.0	206.9867003878662	267.3178912518554	1024.2366798532858	2499.5036825877337	0.0	0.0	0.0	0.0	0.0	735.0	1093.3088091427444	442.2263141043283	0.0	0.0	807.5998646671287	1921.6881315133523	173.9688613271819	126.0	729.0	899.0087200063756	51.48638155880079	1763.2481384282253	185.05964806635674	1242.7783099735263	0.0	0.0	0.0	757.5364062176927	0.0	0.0	298.4593418914171	39.81162063865024	445.092049250369	142.42871414938332	0.0	0.0	0.0	0.0
