	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
2868608597	0.0	0.0	438.0	0.0	0.0	0.0	364.0	92.1324451864261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.80332132484667	283.3224262125784	169.67977434237304	0.0	398.0	0.0	0.0	0.0	805.0	0.0	0.0	152.1416426231662	222.15950910760498	0.0	963.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	678.9996960851042	0.0	22.2156634372355	714.3290464385974	0.0	673.5504535930156	0.0	0.0	279.6490559106333	817.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	955.0	0.0	0.0	415.02855685319577	0.0	0.0	1536.8962276904288	0.0	0.0	0.0	46.67653995041935	0.0	301.2280787365315	0.0	0.0	0.0	0.0	926.0	3157.95473669686	0.0	218.36197322939276	0.0	0.0	1943.2389194549569	0.0	495.0	8751.179523193412	51.59628769493143	0.0	1391.009551556164	0.0	0.0	0.0	0.0	0.0	45.788884343279825	0.0	0.0	1611.8790074033857	747.0	234.04795028012006	0.0	0.0	0.0	908.0
2868611705	0.0	0.0	0.0	0.0	501.4532057074747	0.0	0.0	103.29957717792867	0.0	1474.2785289066264	898.3225005509747	674.0	732.2246511165174	47.32390566334161	0.0	0.0	0.0	139.8345753106996	0.0	0.0	268.8278258578925	351.0	2065.8909678256305	102.56360986463368	0.0	1193.325270626303	381.2152699962468	1036.9086916051274	0.0	0.0	1608.3872683278832	515.6732369098975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.24549820566521	154.90526196417835	0.0	0.0	0.0	594.1700862459065	0.0	0.0	0.0	1724.4146746034867	0.0	826.0	0.0	2050.1950648647335	811.0	11.0	38.97178839854463	0.0	21318.79819990551	119.73355500426116	0.0	0.0	0.0	400.0	699.0	0.0	0.0	208.72353510143327	0.0	0.0	0.0	94.0	0.0	130.20662074881528	0.0	0.0	0.0	0.0	174.90217188728133	65.1876371755838	1977.3951925027725	0.0	0.0	70.1929559720595	0.0	0.0	40.539302211607726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1721.9868430037861	220.07536221959506	263.30296828426975	137.9272889467111	1725.8942427955412	0.0
2868615214	712.9918186585213	207.10790843382438	0.0	3091.9706812290488	592.0	0.0	416.37162600383425	889.0	0.0	603.0	239.92307886887266	0.0	196.75199182505554	277.78768358827926	157.77793013998414	2060.4829660149985	1971.0756440428913	0.0	275.7828915670107	681.0	0.0	387.0	0.0	0.0	0.0	0.0	51.51253577989313	0.0	3153.327141464629	0.0	0.0	1009.4133757225974	0.0	5856.732425082415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	590.9494280806103	0.0	0.0	0.0	0.0	0.0	0.0	5.332776690827763	0.0	0.0	672.9592649138685	0.0	0.0	0.0	0.0	0.0	196.0	0.0	277.891936532769	0.0	0.0	0.0	503.0	0.0	0.0	0.0	0.0	0.0	911.1048096582845	102.40037215521356	1461.0269206084206	1323.0201482046593	0.0	0.0	908.5152724327302	0.0	0.0	0.0	438.20534070916943	0.0	370.0	0.0	0.0	1356.177611995985	960.6383104537858	0.0	0.0	355.8570412740496	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2868634513	882.7503602770739	0.0	0.0	1065.2606009906099	0.0	443.0	86.95265394192178	0.0	0.0	0.0	0.0	658.0	723.1904329818408	0.0	789.855103108282	0.0	0.0	1108.2220287170358	690.2537975875063	0.0	1589.8515218560838	0.0	1098.3001182421829	937.0	0.0	0.0	2493.032023601679	0.0	916.9801366403831	0.0	0.0	0.0	0.0	477.8533684597894	0.0	0.0	595.0	0.0	165.3569727829007	0.0	400.0	0.0	0.0	0.0	485.0	0.0	0.0	0.0	5448.822066561095	95.0	688.0	2517.2047525194953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.47718445170807	0.0	0.0	0.0	0.0	1998.2920791984282	955.0	1319.1900575586933	0.0	0.0	211.0	0.0	0.0	129.33960268359417	0.0	0.0	0.0	0.0	0.0	0.0	509.0	420.0	755.0	461.0	0.0	0.0	0.0	0.0	0.0	1230.1417061412733	0.0	0.0	136.21280303392214	214.0	1030.6085467613784	1022.9916857887631	0.0	832.0	543.8504801390303	0.0	0.0	512.8363741381655
2868657887	0.0	2633.45524846055	45.47916030939733	0.0	0.0	424.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1147.379877951936	180.03744834620235	893.0	1543.3267113620332	942.0	0.0	0.0	0.0	578.8681736264756	302.20729104679293	660.0	1496.9275259785657	697.9841509534904	918.0	913.3836330321578	0.0	0.0	243.05967374573348	0.0	0.0	0.0	0.0	0.0	77.0	0.0	97.51105648784352	0.0	0.0	0.0	1394.9022509445767	0.0	0.0	486.0	197.55784296946555	61.27284999506362	0.0	0.0	0.0	0.0	399.0	268.76487746142055	250.9540143396955	0.0	1835.4527742378282	0.0	976.0	0.0	0.0	0.0	12.948517948531862	2913.167340532561	0.0	551.0	41.57038634800471	3203.860869058075	0.0	0.0	0.0	0.0	137.7431137929654	149.96782671830812	832.2793494239944	0.0	3414.6454285100544	60.74629137031076	0.0	633.1412066226271	180.42232975461013	0.0	587.896424527584	0.0	73.98418805114068	0.0	731.0	0.0	0.0	228.8356443807983	1183.23082271869	59.13093711017328	444.0	0.0	0.0	306.8290449141417	0.0	0.0	0.0	524.7169436801283	57.97958394409704
2868659875	1686.1818357266375	0.0	1091.0077697616382	194.19340953780815	0.0	0.0	0.0	347.0	0.0	600.0	675.0	900.0	29.506122224271667	0.0	0.0	688.0	622.0	198.99340115229612	0.0	0.0	915.9882148159659	0.0	0.0	852.8542108277013	0.0	0.0	0.0	0.0	117.81568396464763	661.6642720979717	971.0	0.0	0.0	1108.8820902468142	985.9959168448605	232.0	0.0	552.052790009846	0.0	564.0	0.0	0.0	0.0	539.1676689916943	0.0	0.0	0.0	798.2534010254907	19.0	2405.0678473826083	0.0	0.0	0.0	0.0	545.0	0.0	0.0	99.27705905852176	513.0	0.0	374.86923752824606	0.0	0.0	0.0	771.0	0.0	6.0	879.9445316840566	261.51058877765894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	245.0547101886538	0.0	0.0	1251.0692007211067	733.5805152830603	0.0	0.0	0.0	0.0	927.0294627615662	216.6823393943405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4564.673433936717	1089.1028838596085	0.0
2868664360	692.0	0.0	22.788798426363122	10.0	0.0	203.02756475135166	739.0923461027934	0.0	0.0	118.88273460922055	0.0	472.0	360.1266234992318	1227.0440935851973	320.444585832322	0.0	1029.5203932459306	0.0	0.0	0.0	0.0	0.0	0.0	898.0	557.2534814343666	0.0	244.91177702975637	0.0	0.0	0.0	0.0	0.0	740.0	0.0	17.38047467208074	0.0	1189.8793971296088	0.0	0.0	207.21323345170566	0.0	0.0	309.0	614.0	0.0	1528.3915104578243	0.0	410.1814050501791	0.0	2361.079200789966	0.0	0.0	203.48724428976993	0.0	108.18384254207022	0.0	772.0	0.0	0.0	0.0	248.62276279152368	737.4123030145299	0.0	21.66576853760812	0.0	0.0	0.0	0.0	1464.1754092261274	612.9721362814525	0.0	0.0	890.0	0.0	166.2364249902576	151.42066465616583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	561.7740397345951	0.0	0.0	0.0	0.0	0.0	0.0	81.24330589745514	0.0	181.4219927549232	0.0	0.0	307.8654557776378	0.0	0.0
2868666319	0.0	933.0	0.0	51.927575064784754	17.20020102312693	0.0	0.0	1401.9510895456697	0.0	574.0	0.0	515.6647548567285	0.0	0.0	0.0	2728.1499731992103	0.0	0.0	0.0	0.0	4075.063765505414	0.0	433.4752305538973	0.0	0.0	0.0	0.0	0.0	156.35672163856322	0.0	2300.5454785000184	0.0	930.0	457.62638308225445	189.45470355902813	260.0	805.0958066831762	0.0	0.0	104.94321735773977	705.0	0.0	0.0	16.812074477445915	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	59.678110656085906	0.0	0.0	432.2071426388444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	680.0	0.0	0.0	767.067297437546	0.0	97.72693231879592	0.0	0.0	0.0	0.0	0.0	428.1389749588265	0.0	0.0	0.0	0.0	0.0	65.45597774762466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.159924804219
2868668594	0.0	441.62327531051864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.95037120695484	529.6535687155573	0.0	0.0	0.0	708.0	0.0	631.385486133899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.44320739174498	537.3352384033676	918.9151344074652	701.0	0.0	0.0	0.0	1866.0188744234865	0.0	0.0	0.0	0.0	0.0	202.0	0.0	160.4384731628659	0.0	0.0	0.0	522.7742870493341	772.0	0.0	241.0	0.0	0.0	239.96322278379162	210.78494785704095	0.0	311.4051167551009	0.0	0.0	649.9479428409265	327.0	0.0	0.0	69.7130222492169	0.0	799.412152406407	471.3563052048497	0.0	0.0	0.0	0.0	0.0	1840.3824449100734	0.0	0.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	0.0	0.0	23.887677180700294	419.30470499302066	0.0	15.0	0.0	0.0	2319.779692097405	0.0	0.0	0.0	604.0	0.0	0.0	1038.334588382785	105.0	0.0	127.0398575017778
2868668594_1	0.0	519.4430132214087	539.0	16.0	426.8682799817927	0.0	0.0	0.0	0.0	249.36912517060452	0.0	18.88723150019039	135.84483336801063	0.0	0.0	124.13672236070394	0.0	253.08610810415146	626.0	0.0	223.0	1271.8003466011105	0.0	374.8879398946614	138.10819168915356	0.0	317.7090092533631	89.19762540526263	0.0	0.0	0.0	0.0	0.0	145.7611285013027	0.0	672.2063476328515	987.7167665812522	0.0	0.0	0.0	225.976683639727	0.0	919.2193647596347	109.38624432621053	2681.1300294183384	0.0	0.0	572.3443753609332	0.0	285.843148711587	0.0	917.0	0.0	0.0	0.0	95.1315194012469	120.0	117.00914965256132	0.0	2051.0850839431905	0.0	567.0	0.0	1478.7631409753635	0.0	0.0	37.09990390096128	0.0	0.0	138.76061575820677	667.0	0.0	0.0	36.50459396417703	1208.9777034821343	60.295860160962235	1915.4437937334585	0.0	0.0	0.0	0.0	513.1659360781279	0.0	0.0	0.0	0.0	496.0	214.360217154614	0.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	757.0	0.0
2868668594_2	351.79834384058637	129.37428924553342	0.0	0.0	0.0	0.0	442.6841045807123	0.0	0.0	204.32469964629453	0.0	0.0	637.0	185.1915521285192	341.1630193612474	0.0	146.3451004245296	0.0	0.0	0.0	1669.62465094247	0.0	0.0	70.0	906.0169547116504	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	696.0	0.0	0.0	381.2598347765791	833.0	379.35109291953916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	895.0	1206.7031626020562	872.1250693394967	0.0	0.0	0.0	0.0	0.0	139.0	243.0	57.601488604884906	0.0	0.0	941.251037963482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	0.0	0.0	88.23414713169068	5306.244399982686	621.8018759611837	5019.596475692436	0.0	2448.0977628086775	0.0	0.0	99.92911361829285	0.0	0.0	701.148100857445	0.0	0.0	0.0	0.0	0.0	538.5789188288542	468.6166741392022	576.6408906828459
2868668594_3	0.0	0.0	0.0	684.6585958311188	0.0	5.0415778122387485	573.0	0.0	326.0	2809.319947340587	0.0	0.0	197.2807320480786	0.0	0.0	0.0	229.0	0.0	319.1227953510316	0.0	0.0	0.0	0.0	0.0	87.70361321778253	0.0	0.0	0.0	0.0	0.0	0.0	24.649906645157756	273.64156789286363	476.7343546256211	0.4667568730284071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	31.0	0.0	0.0	0.0	0.0	0.0	761.0	149.51919388845673	0.0	545.2010783462139	0.0	0.0	0.0	0.0	0.0	556.2207858305082	0.0	0.0	0.0	0.0	0.0	205.29026950455628	0.0	888.0	0.0	0.0	0.0	0.0	0.0	0.0	159.26014900736487	0.0	0.0	0.0	862.0	546.0	0.0	0.0	409.9079764620878	878.5467985236836	0.0	0.0	0.0	0.0	798.0823686155095	2247.5461636711602	35.890212602888546	0.0	0.0	4424.521276582472	157.40963015591413	0.0	0.0	0.0	104.8279369288527	2494.106249741625	0.0	0.0
2868668594_4	553.6590837014002	0.0	0.0	154.18159180370282	0.0	191.197152779294	0.0	0.0	579.2465538796347	0.0	0.0	0.0	1308.2306086728308	194.24695966813132	0.0	0.0	562.4008202138241	131.0	762.0	0.0	1069.038309314626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.328333721538	0.0	0.0	0.0	0.0	0.0	539.4248444866179	0.0	539.0	0.0	1839.2649847481791	892.0	0.0	0.0	0.0	305.8704531086795	545.0	207.5626110423529	0.0	2359.0810136761747	0.0	0.0	0.0	0.0	225.0	0.0	0.0	5.286015715559613	0.0	0.0	0.0	2437.6784572362694	0.0	667.5971112078741	1912.7417165025129	0.0	0.0	0.0	17.565070864988467	0.0	0.0	31.423764212554737	0.0	588.4844853863568	94.0	673.9914829614702	0.0	625.4169217817481	143.2672341187809	0.0	417.0	0.0	0.0	0.0	0.0	0.0	902.826900020444	1029.1227827439507	0.0	0.0	446.0	2331.8520594105216	213.0	460.31966208272115	1070.0780427821687	0.0	119.01206116946138	950.0	0.0	363.0	216.5620969709267	0.0	0.0
2868668594_5	0.0	1455.9358119761641	742.6624112534606	615.0567258209162	304.7534191628207	0.0	0.0	0.0	0.0	0.0	0.0	91.4908282552192	0.0	68.53531841155541	0.0	0.0	0.0	35.54683173472287	69.0	0.0	0.0	0.0	0.0	0.0	0.0	1756.768361113775	0.0	0.0	753.0	0.0	690.0	0.0	0.0	0.0	22.949504870706903	10.0	0.0	556.0	0.0	0.0	3099.462892839283	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	610.0	0.0	1323.8524849379917	0.0	0.0	1409.560400317378	0.0	387.0	0.0	679.0	0.0	0.0	0.0	2160.869804606273	0.0	0.0	0.0	619.0	0.0	0.0	514.4721862208252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.082710298703	0.0	226.0493633706606	507.87187259872405	5043.81476949094	0.0	0.0	1287.8654656231597	0.0	0.0	0.0	0.0	0.0	120.0	684.0	0.0	0.0	0.0
2868670941	40.08992248906322	0.0	0.0	0.0	0.0	164.0	0.0	0.0	204.0	0.0	0.0	66.9485458177474	0.0	0.0	232.5537983574247	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	665.1333246288161	0.0	98.56206212281512	11.39209402794541	0.0	0.0	723.0	0.0	0.0	0.0	0.0	0.0	39.30922500151535	603.0476051223632	0.0	0.0	0.0	99.21755485386824	739.0	209.48591996415425	653.0	0.0	0.0	0.0	0.0	55.40457876050088	255.0	0.0	1300.0846684811177	0.0	0.0	117.0	0.0	0.0	104.07656241038816	58.51292214881268	386.8111749777074	0.0	0.0	323.0	0.0	0.0	0.0	0.0	0.0	1465.6240547022155	104.88732022640609	1025.7053718778052	0.0	152.49846137301063	207.30886432204	352.0	0.0	0.0	0.0	0.0	36.968998824680256	0.0	1216.5654179472533	0.0	0.0	0.0	1319.53724587006	224.07323598847688	0.0	0.0	0.0	0.0	0.0	0.0	130.32505526471016	0.0	856.0	0.0	0.0	0.0	755.0	0.0
2868673195	0.0	439.64929986885306	0.0	0.0	0.0	247.35244650186215	0.0	0.0	1085.7952620501198	836.2727395186217	100.04055470636254	0.0	2645.7464736566512	0.0	0.0	546.0	815.9735721153406	831.0	39.289139750133046	946.5552710543172	62.46793925492739	0.0	0.0	0.0	83.49630218869213	373.6984390216321	961.0	0.0	0.0	818.0	301.0	1604.0331205983075	0.0	6279.7121009383345	0.0	322.3005658069729	0.0	465.75878604901675	888.1528599186844	0.0	0.0	0.0	60.361829171376044	0.0	0.0	3392.7851320348564	0.0	0.0	0.0	0.0	113.60426661780062	593.0	0.0	0.0	1118.2021969052173	1155.501633215861	0.0	0.0	624.4594226180556	0.0	877.357669293609	2532.583197614956	341.48080336382304	0.0	0.0	0.0	292.7339560680324	0.0	0.0	0.0	0.0	0.0	877.4036769702094	0.0	501.2074740764902	0.0	2.5402785310249216	0.0	366.0	0.0	280.03557256132245	468.9197663843808	0.0	0.0	276.59402313600555	0.0	0.0	127.72457074389975	0.0	0.0	17.79939511029534	0.0	448.2583535366924	22.473420581405986	781.9934747967119	0.0	494.0776547528809	0.0	17.83376262024474	0.0	888.0
2868675487	0.0	48.96975136404633	0.0	0.0	998.9838196221563	0.0	1238.1111970428215	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	266.1488828895812	0.0	0.0	0.0	0.0	78.62498232997899	0.0	120.10380046811314	0.0	0.0	0.0	0.0	0.0	322.1018152032982	0.0	751.0	0.0	0.0	0.0	24.904002626584166	1774.4162279514273	0.0	3654.742127160955	0.0	387.0	0.0	0.0	88.47843975576185	990.0	321.85606221377907	288.53569447821195	0.0	0.0	4545.575297981161	50.235433847672695	0.0	934.0	0.0	0.0	0.0	0.0	0.0	499.9894901581252	210.22380865758407	0.0	0.0	0.0	0.0	0.0	118.15556245649209	0.0	0.0	0.0	0.0	81.40808820099859	456.63419320415653	0.0	0.0	678.5082798279237	1335.1879425026873	284.52932650305024	0.0	0.0	3003.1180474136854	405.0	73.25229677835722	0.0	552.3380389093625	0.0	827.5398874313611	897.0	2882.473453450283	819.9857353408593	0.0	0.0	0.0	0.0	0.0	431.0	0.0	0.0	209.65228061572196	2312.6061982074416	0.0	0.0	0.0
2868687761	0.0	2009.857524085407	213.23780376050357	0.0	0.0	673.7112530580905	5824.0698013380925	510.4773970564563	672.4231228777579	654.5222156301505	51.0	0.0	506.9206111301137	0.0	0.0	0.0	5.825154383307992	3357.2420971603838	0.0	0.0	4567.87864823929	322.8326899722776	1517.4645466833392	0.0	783.3137714120642	0.0	0.0	0.0	0.0	0.0	0.0	703.0	0.0	0.0	0.0	0.0	0.0	483.82146097590186	0.0	0.0	749.0627835557156	974.0	0.0	319.45226967278626	87.45011542932193	0.0	254.86217142209256	439.0	326.4995184990639	0.0	310.1526749984443	571.0	0.0	0.0	0.0	111.37409485668614	781.498705307089	0.0	0.0	1310.080843494418	0.0	0.0	0.0	0.0	228.27206883268096	0.0	0.0	399.0	0.0	0.0	628.0	0.0	63.13657676033511	0.0	0.0	137.0	0.0	429.29754025794546	0.0	0.0	32.530522801082036	170.90815881370153	0.0	0.0	0.0	0.0	125.0	0.0	0.0	485.8064350659399	0.0	0.0	296.85173135563866	107.43035301592819	0.0	0.0	0.0	0.0	0.0	0.0	243.0
2868689102	0.0	0.0	0.0	0.0	183.9836747503794	0.0	209.9309039095145	172.8246018180889	1364.6576835757203	0.0	3162.1707778679865	878.0	357.0	0.0	0.0	0.0	0.0	2524.8541829423375	0.0	414.7840731956436	1297.4130543433216	0.0	115.62347666044114	0.0	0.0	0.0	265.0	3007.681430664035	0.0	0.0	0.0	265.9191552894589	0.0	0.0	0.0	0.0	688.0	0.0	0.0	0.0	103.92785731050212	0.0	0.0	0.0	171.66250388859402	0.0	2173.1247501932685	706.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	616.0	132.0	1079.9314864092692	922.0	0.0	0.0	700.0	0.0	0.0	0.0	0.0	36.3370881698566	20.19167919302819	639.0	285.731112727678	0.0	377.98383387402305	0.0	0.0	3659.386535148442	390.0	0.0	0.0	253.7076130888026	668.0	0.0	0.0	778.9068626889562	0.0	0.0	0.0	53.05199459609061	0.0	4503.0731605325855	2789.8096987742892	0.0	0.0	857.6547648201532	0.0	0.0	0.0	0.0	15.873248328152453	246.0
2868690286	47.70244491753498	1489.132973330888	0.0	673.0	2916.9019032407514	0.0	0.0	1497.5684942756666	0.0	2054.1810876790137	922.8237252965191	0.0	344.068087751877	649.0	494.0	0.0	0.0	104.984398880054	0.0	847.0	535.7179322721964	915.0	307.17064039848646	0.0	299.0	0.0	204.04847571856433	0.0	113.0	0.0	0.0	0.0	121.51720473644771	51.0	0.0	47.546173523009216	0.0	143.0301460657582	984.0	0.0	0.0	27.142143098137755	809.3795034059093	0.0	8382.756896729907	0.0	0.0	0.0	0.0	0.0	25.200334705546638	2549.3778560024925	566.0	60.802721081053086	0.0	0.0	287.12005643908486	0.0	0.0	0.0	0.0	783.0117097250634	641.0	0.0	673.2896493199809	0.0	0.0	657.9450678352741	0.0	0.0	0.0	0.0	703.8079877134564	0.0	93.0548278079398	800.0	0.0	0.0	664.1936825505243	2142.6872482644285	397.15550213890293	0.0	0.0	759.0924024807998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	729.5099854584895	0.0	0.0	285.9680251796908	445.18095449581557	0.0	254.32756407713393	0.0	484.6353123162779	5236.115838257199
2868691599	0.0	0.0	115.0	0.0	1264.9090298205117	0.0	0.0	0.0	0.0	0.0	393.0653227719101	0.0	0.0	0.0	400.7906957424458	0.0	0.0	704.0	0.0	0.0	0.0	395.18767875589765	0.0	0.0	0.0	0.0	168.32704483345705	0.0	548.0	0.0	0.0	0.0	0.0	0.0	427.08949791662417	0.0	287.42695940451375	0.0	0.0	0.0	1034.3754193382201	0.0	0.0	0.0	0.0	0.0	277.45396648156986	436.49459058718327	0.0	477.6278884936812	650.2904882807196	295.0	0.0	56.83815257151166	0.0	892.9108337407819	0.0	311.0	0.0	900.0	0.0	0.0	0.0	0.0	0.0	0.0	480.68015393480465	2854.342341221364	0.0	0.0	218.33186335245847	0.0	0.0	0.0	0.0	81.17809011169109	2094.1315126480904	0.0	0.0	185.0	0.0	0.0	0.0	0.0	177.9586939529082	0.0	0.0	0.0	135.79589224612775	166.68243023562866	0.0	225.28718137620405	0.0	742.6060761303979	0.0	0.0	0.0	814.0	338.3602443054251	200.46325344203925	0.0
2868692943	928.4785708964446	7.723009012081951	0.0	0.0	0.0	179.31291269511306	299.70897391801253	0.0	0.0	514.6745725363706	0.0	575.9946922327558	0.0	641.6931442441676	0.0	0.0	0.0	0.0	548.0	0.0	0.0	332.0	165.0	0.0	0.0	111.18218338757583	0.0	501.04913069609916	0.0	827.5968913707432	0.0	138.94441731295026	217.4710269080675	295.8721774955712	0.0	0.0	0.0	12.454542788839762	0.0	0.0	0.0	0.0	0.0	0.0	290.7677584033612	0.0	0.0	0.0	0.0	0.0	0.0	990.0	581.0	41.0	164.10330794914913	0.0	5410.705532886863	0.0	0.0	113.58252578319798	945.70799274291	0.0	723.7415943111419	1902.1220249806715	871.4866560690956	0.0	0.0	0.0	1445.6686533541701	0.0	963.0	230.93725563834963	0.0	0.0	0.0	0.0	0.0	0.0	696.3822718674637	0.0	0.0	0.0	0.0	704.3133343804437	0.0	0.0	0.0	0.0	0.0	1838.0479281437401	720.1037498674477	0.0	197.45549191926085	729.2469487872308	604.520789119034	0.0	312.9987139357372	454.0	0.0	578.4134037909323	0.0
2868695505	85.86445950135862	0.0	0.0	2639.888071297094	0.0	0.0	0.0	0.0	39.86824606154716	0.0	2458.4344208061734	0.0	437.24624887311865	860.8089920633731	839.3061872090436	0.0	34.80727632897411	0.0	0.0	0.0	394.99045605762547	0.0	1795.2085491290293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1907.7378581652747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.58939697365673	370.0	614.8665639613788	151.0107395106182	0.0	0.0	260.5596399618649	0.0	274.73455463280646	26.8368681065911	417.26161132823546	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	707.0	12.741350024495055	0.0	143.22213424607767	1298.119722866266	86.82916261575353	0.0	0.0	0.0	0.0	76.24418218874958	0.0	948.5666509851554	0.0	0.0	0.0	354.71646323839514	187.56029672927352	0.0	0.0	1682.2001547203834	0.0	0.0	0.0	337.88484227146097	0.0	0.0	0.0	0.0	0.0	0.0	915.9333301694959	0.0	0.0	0.0	0.0	126.30004283920888	0.0	1471.4335213726781	0.0	954.0	0.0	292.91841373652966
2868696932	0.0	367.71792215227975	6.7089684261654705	0.0	0.0	0.0	0.0	0.0	177.6351591451878	227.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	379.43305616655937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.94171215162868	0.0	0.0	0.0	3221.372409405184	0.0	1371.4308125174325	849.0	0.0	0.0	465.51657732387457	0.0	746.0	622.0	0.0	1298.9517748811788	0.0	485.2015177130247	0.0	0.0	0.0	488.99794607487183	0.0	0.0	0.0	0.0	0.0	8.43978016219292	773.3540893147043	0.0	0.0	0.0	129.1812377213399	0.0	223.0	0.0	67.0	186.09280474080333	0.0	601.4310598040166	0.0	0.0	0.0	3789.6632804930423	0.0	0.0	0.0	4631.754725858231	257.4696574112834	119.88734698703118	0.0	0.0	741.4774749903819	0.0	0.0	0.0	0.0	918.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	78.18216426843559	276.0	0.0	0.0	0.0
2868698139	803.0	0.0	0.0	0.0	0.0	830.7762104737141	1253.3346260348808	0.0	751.6138672611946	0.0	161.0	515.7864934946602	0.0	571.2334588168816	0.0	0.0	0.0	537.0	0.0	0.0	558.0	342.26211676247965	0.0	0.0	0.0	0.0	673.6921601747257	0.0	0.0	0.0	405.79695378903796	0.0	0.0	0.0	15.912319153918805	0.0	0.0	126.36693730616707	0.0	0.0	0.0	0.0	749.4921147143198	164.04399648413866	35.79485524847759	422.0	0.0	330.16641854573624	1472.8293895283477	4331.0210297665435	304.97428027919256	0.0	41.0	0.0	0.0	199.58395386704024	0.0	0.0	1337.7922559950273	0.0	0.0	153.07569144822648	0.0	362.0844409450922	0.0	767.0	419.3776660854681	0.0	0.0	0.0	186.0	97.50702930231094	230.12480520804817	0.0	0.0	0.0	1582.488441885002	0.0	908.0	0.0	594.2477053145102	0.0	0.0	0.0	24.780450250791286	77.03937146423632	10.536621624169285	0.0	197.7298196097119	0.0	1205.4367118034424	1522.4243270225468	647.0	0.0	108.54335452614573	514.0	0.0	0.0	0.0	0.0	0.0
